Ratings,No_of_ratings,Screen_size(inches),Processor_speed(GHz),Cache_memory(MBs),RAM(Gig),RAM_max,Memory_slots,RAM_speed(MHz),Harddrive_capacity(Gig),Weight(kg),Warranty,Adapter(watts),Battery_cells,Screen_pixel_density(width),Screen_pixel_density(height),Processor_cores,Length(mm),Width(mm),Height(mm),USB(2.0)_ports,Bluetooth_version,USB(typeC)_ports,Operating_system,Display_type,Touchscreen,Optical_Drive,Battery_type,Fingerprint,Processor_brand,Graphics_brand,USB(2.0),Bluetooth_,USB(typeC),Keyboard_backlit,Harddrive_type,Brand
4.3,21,15.6,1.6,2,2,22,1,1600,16,2.0,1.0,45,3,1366,768,2,383.54,256.54,25.4,2,4.1,2, Google Chrome , LED , No ,No,Li-Po,No,Intel,Intel Graphics,Yes,Yes,No,no,HDD,Acer
4.6,3,13.3,4.8,12,16,28,1,2613,512,1.3,1.0,67,4,1920,1080,8,305.0,211.0,11.9,1,4.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.15,596,15.6,1.0,6,8,19,1,2666,1000,1.78,1.0,41,3,1366,768,6,376.0,246.0,22.5,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
4.1,3,12.5,2.6,3,4,8,2,1600,128,1.5,3.0,45,6,1920,1080,4,317.0,215.0,20.0,1,4.0,1,Windows, LED , Yes ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,No,yes,HDD,Dell
4.3,175,15.6,2.1,8,8,13,1,3200,1000,1.65,1.0,65,3,1920,1080,4,359.2,236.5,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.5,545,14.0,4.2,8,8,18,1,3147,512,1.4,1.0,65,3,1920,1080,6,324.0,215.0,19.1,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Asus
4.02,320,15.6,4.0,6,4,14,1,2746,256,1.8,1.0,65,3,1920,1080,4,359.0,235.0,17.9,2,4.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.1,119,15.6,2.4,8,8,12,1,2906,512,1.7,1.0,65,3,1920,1080,6,365.0,240.0,18.9,1,5.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Lenovo
4.1,6368,15.6,2.0,3,4,16,1,2133,1000,2.2,1.0,30,2,1366,768,2,381.0,254.0,22.1,1,4.1,1,Windows, LED , No ,Yes,Li-Ion,No,Intel,NVIDIA,Yes,Yes,No,no,HDD,Lenovo
4.5200000000000005,243,14.0,1.8,8,16,30,1,3466,512,1.35,1.0,65,4,1920,1080,8,322.0,217.0,15.5,2,5.0,2,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Lenovo
4.3,295,15.6,2.4,8,8,15,1,3200,1000,1.8,1.0,61,3,1920,1080,6,356.0,233.0,18.0,2,5.0,1,Windows, LED , No ,No,Li-Po,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.369999999999999,203,14.0,3.0,6,8,12,1,3227,512,1.4,1.0,65,3,1920,1080,4,324.0,215.0,17.9,3,5.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Asus
4.4,35,15.6,2.5,8,4,8,1,2933,512,2.3,1.0,64,3,1920,1080,6,365.912,257.27200000000005,22.589999999999996,2,4.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,no,SSD,Lenovo
4.5,140,13.3,2.3,6,8,16,1,2133,256,1.37,1.0,61,4,2560,1600,6,304.1,212.4,14.9,2,5.0,4,MAC, LED , No ,No,Li-Po,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Apple
4.3,895,15.6,1.0,6,8,16,1,2666,512,1.75,1.0,65,3,1366,768,6,358.0,242.0,19.9,1,4.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,HP
4.4,256,15.6,2.5,3,4,32,1,2133,2000,2.2,1.0,35,2,1366,768,4,327.0,237.0,19.2,2,4.1,1,Windows, LED , No ,Yes,Li-Ion,Yes,Intel,NVIDIA,Yes,Yes,No,no,HDD,Lenovo
3.8,2170,15.6,1.2,4,4,12,1,2666,1000,1.85,1.0,65,2,1366,768,4,362.2,251.5,19.9,1,5.0,1, DOS , LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,HDD,Lenovo
4.4399999999999995,38,15.6,3.1,8,4,32,1,3200,512,2.0,1.0,180,4,1920,1080,6,360.0,252.0,19.9,1,5.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.15,97,15.6,2.1900000000000004,4,8,13,1,2373,1000,1.8,1.0,43,2,1920,1080,4,360.0,235.0,19.9,2,4.0,1,Windows, LED , No ,No,Li-Ion,Yes,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Asus
3.4,1280,14.0,1.4899999999999998,6,8,15,1,2666,256,1.46,1.0,41,3,1366,768,6,324.0,225.0,17.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,HP
4.19,1324,14.0,2.3,3,8,16,2,2133,512,1.5,1.0,59,4,1920,1080,4,334.0,232.0,19.4,3,4.0,1,Windows, LED , No ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Dell
3.9,459,14.0,2.0,3,4,14,1,2133,1000,2.2,1.0,45,2,1366,768,2,338.0,249.0,22.7,2,4.1,1,Windows, LED , No ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.08,40,14.0,3.0,16,4,8,1,3200,512,1.6,1.0,76,4,1920,1080,8,324.0,222.0,18.0,1,5.1,1,Windows, LED , No ,No,Li-Ion,Yes,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
3.8299999999999996,19,11.6,1.6,2,2,13,1,1893,32,1.4,1.0,45,4,1366,768,2,292.0,210.0,22.8,1,4.0,2,Windows, LCD , No ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,No,no,HDD,Acer
4.31,117,14.0,3.1499999999999995,10,8,16,1,3227,512,1.2,1.0,65,3,1920,1080,6,322.8,212.2,15.9,1,5.2,1,Windows, LCD , No ,No,Li-Ion,Yes,AMD,AMD Graphics,Yes,Yes,Yes,no,SSD,Acer
4.0,1,15.6,1.0,6,4,10,1,2453,256,1.85,1.0,42,2,1920,1080,6,362.21,243.59,20.330000000000002,2,4.0,1, DOS , LED , No ,No,Li-Po,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Lenovo
4.3,257,14.0,4.2,8,8,15,1,3200,512,1.4,1.0,65,3,1920,1080,6,324.0,213.0,15.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Asus
4.1800000000000015,831,14.0,3.0,6,4,14,1,3040,256,1.55,1.0,45,3,1920,1080,4,360.0,235.0,19.9,2,4.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
3.8000000000000007,8,14.0,1.2,4,4,16,2,2666,1000,1.66,1.0,46,3,1366,768,4,340.0,240.0,20.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Dell
4.5,316,13.3,1.6,4,8,18,1,2133,256,1.25,1.0,50,4,2560,1600,6,304.1,212.4,12.5,1,4.2,2,MAC, LED , No ,No,Li-Po,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,HDD,Apple
4.4,759,15.6,2.3,8,4,32,1,2666,1000,2.5,1.0,64,4,1920,1080,6,384.0,262.0,23.0,1,4.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Asus
4.04,17,15.6,2.6,4,4,12,1,2400,1000,1.8,1.0,42,2,1920,1080,2,360.0,235.0,19.0,2,5.0,1,Windows, LED , No ,No,Li-Po,Yes,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Asus
4.0,1,15.6,2.4,8,8,32,1,2400,1000,2.3,1.0,135,4,1920,1080,6,363.4,255.0,25.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Acer
4.3,151,14.0,2.4,8,8,13,1,3200,512,1.5,1.0,65,3,1920,1080,6,321.5,217.5,20.4,1,5.0,1,Windows, LED , Yes ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Lenovo
4.14,36,14.0,3.0,16,4,16,1,3200,1000,1.6,1.0,150,4,1920,1080,8,324.0,222.0,17.9,1,5.2,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.3,25,14.0,4.2,8,2,8,1,3200,512,1.45,1.0,65,3,1920,1080,6,328.0,223.0,17.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Acer
4.3,149,14.0,1.6,6,8,16,1,2133,1000,1.59,1.0,41,3,1920,1080,6,323.5,224.2,19.7,1,4.2,1,Windows, LED , Yes ,Yes,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,No,yes,HDD,HP
4.0,10,15.4,2.6,9,4,32,1,2400,512,1.83,1.0,84,4,2880,1800,6,349.3,240.7,15.5,2,5.0,4,MAC, LED , No ,No,Li-Po,Yes,Intel,AMD Graphics,Yes,Yes,Yes,yes,SSD,Apple
3.3,2,15.6,1.6,2,4,8,2,1600,1000,2.2,1.0,56,4,1366,768,4,378.0,265.0,22.9,1,4.0,1, DOS , LED , No ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,No,no,HDD,Lenovo
3.94,18,13.3,1.6,6,8,23,1,2293,512,1.27,1.0,45,6,1920,1080,6,302.0,189.0,18.3,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.3,2018,15.6,2.2,9,6,16,2,2400,256,2.69,1.0,180,4,1920,1080,6,391.16,266.7,27.9,2,4.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,No,yes,SSD,Acer
4.5,187,14.0,2.1,6,8,12,1,2400,1000,1.6,1.0,65,3,1920,1080,4,322.7,230.5,17.9,2,4.2,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.1899999999999995,62,15.6,3.0,8,4,8,1,3200,1000,1.98,1.0,52,3,1920,1080,6,360.0,257.0,23.5,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,HDD,HP
4.1,64,14.0,1.8,8,2,16,1,2720,512,1.29,1.0,90,3,1920,1080,8,319.0,215.0,15.9,2,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,No,yes,SSD,MSI
4.32,26,15.6,2.4,8,8,14,1,2906,512,1.7,1.0,45,3,1920,1080,6,365.0,240.0,18.9,2,5.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Lenovo
3.9,50,15.6,2.1,4,8,32,1,2506,1000,2.3,1.0,135,4,1920,1080,4,363.0,255.0,25.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,yes,HDD,Acer
3.91,18,15.6,2.73,24,16,16,1,3200,1000,2.1,1.0,230,4,2560,1440,8,358.0,248.0,19.8,2,5.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,SSD,MSI
3.7,29,15.6,2.5,16,4,16,1,2933,512,2.23,1.0,52,3,1920,1080,8,360.0,256.0,23.4,1,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,HP
3.7,20,15.6,2.6,12,16,32,1,3200,1000,2.1,1.0,230,4,1920,1080,8,360.0,255.0,20.0,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
4.249999999999999,187,14.0,1.8,8,16,18,1,2666,1000,1.69,1.0,45,3,1920,1080,8,325.0,232.0,18.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
3.85,261,14.0,1.6,6,8,15,1,2133,1000,1.7,1.0,52,3,1920,1080,6,327.88,237.16,20.220000000000002,1,4.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,No,no,HDD,Lenovo
4.0,88,13.3,4.2,8,8,30,1,3200,512,1.27,1.0,65,4,1920,1080,6,306.7,194.5,16.9,1,5.0,1,Windows, LED , Yes ,No,Li-Po,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,HP
4.38,149,15.6,2.84,8,16,18,1,3200,512,1.66,1.0,57,3,1920,1080,6,357.0,233.0,18.0,3,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Lenovo
4.1,99,13.3,3.19,12,16,30,1,3386,1000,1.27,1.0,65,4,1920,1080,7,306.7,194.5,16.9,1,5.0,2,Windows, LED , Yes ,No,Li-Po,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,HP
4.0,12,14.0,1.1,4,4,17,1,2240,64,1.7,1.0,44,3,1920,1080,2,325.12,231.14,19.8,1,4.0,1, Google Chrome , LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Acer
4.51,168,16.1,3.25,16,4,32,1,3200,512,2.48,1.0,200,4,1920,1080,6,370.0,262.0,24.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,no,SSD,HP
4.2,13,13.3,1.6,6,8,18,1,2133,512,1.27,1.0,50,3,1920,1080,6,302.0,189.0,18.0,1,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,Intel Graphics,Yes,Yes,No,yes,SSD,Asus
4.5,261,15.6,2.6,12,16,32,2,2933,1000,2.3,1.0,230,4,1920,1080,8,360.0,275.0,25.8,2,5.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Asus
3.7,60,15.6,2.1,4,4,16,2,2666,1000,1.65,1.0,73,3,1366,768,4,380.0,258.0,20.0,1,5.0,1, DOS , LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,HDD,Dell
3.4,3,15.6,2.4,3,4,32,1,2373,1000,2.39,1.0,45,6,1366,768,2,381.0,259.0,30.5,1,4.1,1,Windows, LED , No ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Acer
4.3,504,14.0,1.2,4,8,14,1,2666,256,1.6,1.0,65,3,1920,1080,4,322.7,230.0,17.9,2,4.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Lenovo
4.42,157,15.6,2.6,12,6,64,2,2800,1000,2.1,1.0,163,3,1920,1080,8,358.0,248.0,20.0,3,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,MSI
4.2,8631,15.6,2.0,3,4,16,2,2133,1000,2.1,1.0,65,4,1366,768,2,380.0,253.8,23.8,1,4.0,1, DOS , LED , No ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
5.0,1,15.6,2.1,6,4,20,1,2426,1000,2.24,1.0,50,3,1920,1080,4,360.2,234.9,22.9,1,4.2,1,Windows, LED , No ,No,Li-Po,Yes,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Asus
4.0,3674,15.6,3.0,4,8,16,2,2666,1000,1.75,1.0,65,3,1920,1080,2,358.5,242.0,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
4.1,199,15.6,1.6,6,2,8,1,2293,1000,1.74,1.0,41,3,1920,1080,6,359.0,242.0,20.0,2,4.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,HP
4.24,1197,15.6,2.3,16,8,32,1,2666,1000,2.1,1.0,230,4,3840,2160,8,358.0,248.0,19.8,2,5.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,MSI
3.96,158,15.6,3.0,6,8,13,1,3200,256,1.8,1.0,37,2,1920,1080,4,360.0,235.0,19.9,2,4.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
3.8899999999999992,83,15.6,3.0,6,4,17,1,2987,512,1.8,1.0,42,3,1920,1080,4,359.0,235.0,19.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.5,193,15.6,2.6,4,4,32,2,2666,1000,2.4,1.0,150,3,1920,1080,6,360.0,275.0,25.8,3,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Asus
4.3,42,14.0,4.2,8,16,32,2,3040,512,1.2,1.0,65,4,1920,1080,6,323.4,218.9,15.9,1,5.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Acer
4.119999999999999,91,15.6,1.97,8,2,8,1,2586,1000,1.7,1.0,65,2,1920,1080,6,363.0,238.0,19.0,1,4.2299999999999995,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,No,no,HDD,Acer
4.3,181,14.0,2.1,8,8,13,1,3066,256,1.59,1.0,51,3,1920,1080,6,324.0,220.0,19.0,1,5.1,1,Windows, LED , No ,No,Li-Po,No,AMD,AMD Graphics,Yes,Yes,Yes,no,SSD,Lenovo
3.5,46,14.0,2.6,4,4,18,1,2400,1000,1.6,1.0,35,2,1366,768,2,327.1,241.0,19.9,2,4.0,1, DOS , LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Lenovo
3.9899999999999993,17,15.6,2.3,6,4,16,1,2400,1000,2.33,1.0,180,6,1920,1080,4,357.7,248.0,27.5,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,MSI
4.0,178,14.0,2.8,15,4,8,2,3200,512,1.6,1.0,85,4,1920,1080,8,324.0,222.0,18.0,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.0,1,13.3,2.4,8,8,30,1,3466,512,1.3,1.0,65,4,1920,1080,6,305.0,211.0,13.9,2,5.0,2,Windows, OLED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Asus
3.9,81,14.0,2.5,5,4,22,1,2400,1000,2.1,1.0,41,3,1366,768,2,335.0,234.0,19.9,1,4.2,1, DOS , LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,HP
4.2,103,15.6,3.0,11,8,16,1,3200,1000,1.98,1.0,101,3,1920,1080,6,360.0,257.0,23.5,1,5.0,1,Windows, LED , No ,No,Li-Po,No,AMD,NVIDIA,Yes,Yes,Yes,yes,HDD,HP
4.27,117,13.3,1.6,6,8,27,1,2746,512,1.22,1.0,59,4,1920,1080,6,312.0,217.0,17.0,2,5.0,2,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Lenovo
4.130000000000001,1296,15.6,3.0,6,8,13,1,3147,256,1.8,1.0,45,2,1920,1080,4,360.0,235.0,19.9,2,4.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
3.94,139,15.6,2.5,8,8,32,1,2933,1000,2.3,1.0,76,3,1920,1080,6,359.0,256.0,25.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Asus
3.4,8,15.6,1.6,6,2,8,1,2133,1000,1.973,1.0,65,2,1920,1080,6,364.608,250.2,20.720000000000002,2,4.1,1,Windows, LED , No ,Yes,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Lenovo
4.18,933,12.5,1.0,4,4,10,1,1866,64,1.2,1.0,40,2,1920,1080,2,304.0,210.0,13.7,2,4.2,1, Google Chrome , LED , Yes ,Yes,Li-Po,No,Intel,Intel Graphics,Yes,Yes,No,no,HDD,Asus
4.7,75,17.3,2.6,12,4,16,1,2666,512,2.2,1.0,51,3,1920,1080,8,397.0,260.0,22.0,2,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,no,SSD,MSI
4.3,3,15.6,2.5,8,4,8,1,2933,1000,2.2,1.0,45,3,1920,1080,6,359.806,253.57999999999998,24.310000000000002,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
3.95,2,14.0,2.5,3,4,26,2,2160,1000,1.9,1.0,65,4,1366,768,4,340.0,240.0,23.7,1,4.2,1,Windows, LED , Yes ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
3.84,67,15.6,1.8,8,2,8,1,2666,1000,1.75,1.0,58,2,1920,1080,8,357.0,230.0,20.0,2,5.0,1,Windows, LED , No ,No,Li-Po,Yes,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Asus
3.85,603,14.0,1.6,6,8,15,1,2400,1000,1.6,1.0,65,3,1366,768,6,324.2,237.7,18.0,1,4.2,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
3.7,20,15.6,2.6,12,16,32,1,3200,1000,2.1,1.0,230,4,1920,1080,8,360.0,255.0,20.0,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
4.59,928,13.3,1.6,6,8,32,2,2400,256,1.45,1.0,45,3,1920,1080,6,321.8,224.2,18.8,2,5.0,2,Windows, LED , Yes ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Lenovo
4.0,64,15.6,2.4,8,8,12,1,3200,512,1.65,1.0,65,3,1920,1080,6,359.2,236.5,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Lenovo
4.5,2,13.4,3.0,16,4,16,1,3333,1000,1.3,1.0,100,4,1920,1200,8,299.0,222.0,15.8,1,5.1,2,Windows, LED , No ,No,Li-Ion,Yes,AMD,NVIDIA,Yes,Yes,Yes,yes,HDD,Asus
4.18,40,15.6,3.0,8,4,8,1,3200,512,1.98,1.0,51,3,1920,1080,6,360.0,257.0,23.5,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,HP
4.3,302,14.0,4.2,8,8,18,2,3200,512,1.61,1.0,65,3,1920,1080,6,324.0,221.0,18.0,2,5.0,1,Windows, LED , Yes ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,HP
4.07,30,15.6,2.6,12,4,32,1,2906,1000,1.7,1.0,101,4,1920,1080,8,363.0,254.0,19.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Acer
4.1,176,15.6,1.6,6,8,16,1,2400,1000,1.76,1.0,41,3,1920,1080,6,358.0,242.0,19.9,1,4.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
4.14,296,14.0,1.6,6,8,26,1,2666,128,1.65,1.0,61,3,1920,1080,6,321.5,206.0,17.9,1,5.0,2, Google Chrome , LED , Yes ,No,Li-Po,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,HP
4.49,281,15.6,2.9,8,6,32,2,3200,512,2.3,1.0,135,4,1920,1080,8,360.0,260.0,20.0,3,5.0,1,Windows, LED , No ,No,Li-Po,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.7,34,16.1,2.5,8,4,8,1,2933,1000,2.35,1.0,150,3,1920,1080,6,370.0,262.5,23.5,2,5.0,2,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,HP
5.0,1,15.6,2.2,2,4,16,2,1600,1000,2.19,1.0,65,4,1366,768,4,384.0,254.0,24.3,2,4.0,1,Windows, LED , No ,Yes,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,HP
4.0,5077,15.6,1.2,4,8,12,1,2666,1000,1.85,1.0,65,2,1920,1080,4,362.2,251.5,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.2,18,15.6,1.6,6,8,16,1,2400,1000,1.7,1.0,65,4,1920,1080,6,359.0,240.0,16.9,1,4.2,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,NVIDIA,Yes,Yes,No,no,HDD,Acer
4.7,96,15.6,2.2,9,6,32,2,2400,1000,1.86,1.0,51,3,1920,1080,6,359.0,254.0,21.7,1,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,MSI
4.0,120,15.6,1.6,6,4,8,1,2133,1000,2.2,1.0,65,2,1366,768,6,378.0,260.0,22.9,2,4.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,AMD Graphics,Yes,Yes,Yes,no,HDD,Lenovo
3.84,67,15.6,1.8,8,2,8,1,2666,1000,1.75,1.0,58,2,1920,1080,8,357.0,230.0,20.0,2,5.0,1,Windows, LED , No ,No,Li-Po,Yes,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Asus
3.8,91,15.6,1.0,6,2,8,1,2666,1000,2.2,1.0,42,3,1920,1080,6,380.0,258.0,22.7,1,4.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Dell
3.8899999999999997,3,15.6,2.6,4,4,22,1,2400,1000,1.8,1.0,45,4,3840,2160,2,362.2,253.4,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.5,134,15.6,2.4,8,4,8,1,2576,512,2.3,1.0,170,4,1920,1080,6,360.0,267.0,25.0,2,4.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Lenovo
4.16,165,14.0,2.9,8,6,16,2,3200,1000,1.7,1.0,124,4,2560,1440,8,324.0,220.0,20.0,2,5.0,1,Windows, LED , No ,No,Li-Po,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
